ZIP_CODE,pop_density_meters,population,population_error,land_area_sq_meter,land_area_error,ZCTA
32399,,0.0,15.0,0.0,15.0,32399
32401,10.492182976259409,18120.0,1185.0,1727.0,307.0,32401
32403,0.0,746.0,156.0,0.0,15.0,32403
32404,303.47407407407405,40969.0,1950.0,135.0,108.0,32404
32405,87.75443786982248,29661.0,1571.0,338.0,174.0,32405
32407,154.8421052631579,14710.0,1110.0,95.0,118.0,32407
32408,2324.25,18594.0,1327.0,8.0,12.0,32408
32409,223.7872340425532,10518.0,1166.0,47.0,51.0,32409
32410,0.0,412.0,146.0,0.0,15.0,32410
32413,60.48979591836735,14820.0,1011.0,245.0,133.0,32413
32420,135.6,2712.0,434.0,20.0,19.0,32420
32421,37.06603773584906,3929.0,648.0,106.0,64.0,32421
32423,10.506024096385541,872.0,202.0,83.0,41.0,32423
32424,112.17910447761194,7516.0,499.0,67.0,61.0,32424
32425,93.75838926174497,13970.0,704.0,149.0,85.0,32425
32426,103.25,826.0,321.0,8.0,7.0,32426
32427,123.44444444444444,1111.0,296.0,9.0,12.0,32427
32428,68.72972972972973,17801.0,638.0,259.0,106.0,32428
32430,91.5,732.0,315.0,8.0,13.0,32430
32431,58.63636363636363,4515.0,670.0,77.0,55.0,32431
32432,,0.0,15.0,0.0,15.0,32432
32433,65.66785714285714,18387.0,1273.0,280.0,165.0,32433
32435,45.0,6525.0,650.0,145.0,82.0,32435
32437,124.0,620.0,259.0,5.0,8.0,32437
32438,0.0,4858.0,1152.0,0.0,15.0,32438
32439,0.0,14572.0,1082.0,0.0,23.0,32439
32440,79.22115384615384,8239.0,527.0,104.0,67.0,32440
32442,37.57425742574257,3795.0,763.0,101.0,88.0,32442
32443,259.09090909090907,2850.0,557.0,11.0,15.0,32443
32444,66.76160990712074,21564.0,1012.0,323.0,182.0,32444
32445,75.46875,2415.0,375.0,32.0,27.0,32445
32446,52.851485148514854,10676.0,772.0,202.0,99.0,32446
32448,70.00925925925925,7561.0,734.0,108.0,91.0,32448
32449,0.0,1037.0,438.0,0.0,15.0,32449
32455,146.17241379310346,4239.0,675.0,29.0,22.0,32455
32456,103.66666666666667,7775.0,453.0,75.0,54.0,32456
32459,1284.875,20558.0,1453.0,16.0,26.0,32459
32460,105.53846153846153,5488.0,515.0,52.0,47.0,32460
32461,0.0,2589.0,559.0,0.0,15.0,32461
32462,34.86734693877551,3417.0,533.0,98.0,49.0,32462
32463,22.571428571428573,158.0,91.0,7.0,15.0,32463
32464,44.37179487179487,3461.0,503.0,78.0,51.0,32464
32465,117.1044776119403,7846.0,444.0,67.0,64.0,32465
32466,268.1304347826087,6167.0,914.0,23.0,41.0,32466
32501,13.416974169741698,10908.0,1077.0,813.0,226.0,32501
32502,17.352678571428573,3887.0,557.0,224.0,82.0,32502
32503,47.51051893408135,33875.0,1545.0,713.0,162.0,32503
32504,804.074074074074,21710.0,1255.0,27.0,30.0,32504
32505,28.083083083083082,28055.0,1961.0,999.0,247.0,32505
32506,126.1048951048951,36066.0,2005.0,286.0,182.0,32506
32507,13.901569792108612,32766.0,2613.0,2357.0,380.0,32507
32508,250.75,5015.0,396.0,20.0,20.0,32508
32509,0.0,428.0,12.0,0.0,15.0,32509
32511,0.0,1145.0,175.0,0.0,15.0,32511
32512,,0.0,15.0,0.0,15.0,32512
32514,529.3975903614457,43940.0,3073.0,83.0,73.0,32514
32526,377.4727272727273,41522.0,1914.0,110.0,73.0,32526
32530,0.0,38.0,73.0,0.0,15.0,32530
32531,40.87570621468927,7235.0,848.0,177.0,128.0,32531
32533,410.6164383561644,29975.0,1631.0,73.0,73.0,32533
32534,169.75824175824175,15448.0,1372.0,91.0,79.0,32534
32535,60.54945054945055,5510.0,502.0,91.0,71.0,32535
32536,86.04095563139931,25210.0,1627.0,293.0,140.0,32536
32539,192.58895705521473,31392.0,1700.0,163.0,122.0,32539
32541,853.8181818181819,18784.0,675.0,22.0,28.0,32541
32542,0.0,3841.0,421.0,0.0,15.0,32542
32544,0.0,2315.0,724.0,0.0,15.0,32544
32547,185.45652173913044,34124.0,1987.0,184.0,86.0,32547
32548,127.43243243243244,23575.0,1006.0,185.0,75.0,32548
32550,0.0,8722.0,943.0,0.0,21.0,32550
32561,0.0,9495.0,448.0,0.0,21.0,32561
32563,0.0,28511.0,2135.0,0.0,28.0,32563
32564,167.85714285714286,2350.0,730.0,14.0,23.0,32564
32565,71.62337662337663,5515.0,727.0,77.0,40.0,32565
32566,1715.12,42878.0,2382.0,25.0,46.0,32566
32567,93.01923076923077,4837.0,1226.0,52.0,45.0,32567
32568,92.56410256410257,3610.0,653.0,39.0,44.0,32568
32569,1848.0,12936.0,796.0,7.0,12.0,32569
32570,99.58452722063038,34755.0,1406.0,349.0,169.0,32570
32571,342.7241379310345,39756.0,2141.0,116.0,87.0,32571
32577,287.53333333333336,4313.0,926.0,15.0,17.0,32577
32578,466.05479452054794,34022.0,1188.0,73.0,48.0,32578
32579,196.22222222222223,10596.0,797.0,54.0,24.0,32579
32580,31.79527559055118,4038.0,75.0,127.0,86.0,32580
32583,442.5217391304348,30534.0,1850.0,69.0,62.0,32583
32601,22.123650637880274,22544.0,1948.0,1019.0,334.0,32601
32603,80.6470588235294,6855.0,868.0,85.0,61.0,32603
32605,299.0113636363636,26313.0,1851.0,88.0,81.0,32605
32606,728.65625,23317.0,1454.0,32.0,49.0,32606
32607,452.32835820895525,30306.0,2211.0,67.0,66.0,32607
32608,397.7686567164179,53301.0,2536.0,134.0,103.0,32608
32609,52.730555555555554,18983.0,1394.0,360.0,166.0,32609
32610,0.0,25.0,4.0,0.0,15.0,32610
32612,0.0,8795.0,475.0,0.0,21.0,32612
32615,152.95,15295.0,1062.0,100.0,88.0,32615
32616,0.0,123.0,118.0,0.0,15.0,32616
32617,0.0,4525.0,1235.0,0.0,15.0,32617
32618,300.4074074074074,8111.0,1284.0,27.0,31.0,32618
32619,834.0,5004.0,674.0,6.0,7.0,32619
32621,355.46666666666664,5332.0,699.0,15.0,25.0,32621
32622,90.10526315789474,1712.0,346.0,19.0,20.0,32622
32625,23.257142857142856,1628.0,300.0,70.0,53.0,32625
32626,73.72413793103448,8552.0,810.0,116.0,85.0,32626
32628,59.48863636363637,5235.0,500.0,88.0,66.0,32628
32631,0.0,370.0,245.0,0.0,15.0,32631
32634,0.0,19.0,31.0,0.0,15.0,32634
32639,0.0,261.0,220.0,0.0,15.0,32639
32640,41.606425702811244,10360.0,1146.0,249.0,141.0,32640
32641,384.04545454545456,16898.0,1509.0,44.0,38.0,32641
32643,83.38129496402878,11590.0,810.0,139.0,104.0,32643
32648,22.571428571428573,316.0,197.0,14.0,14.0,32648
32653,323.4166666666667,15524.0,1285.0,48.0,54.0,32653
32656,98.01333333333334,14702.0,1037.0,150.0,91.0,32656
32658,0.0,354.0,323.0,0.0,15.0,32658
32664,0.0,285.0,133.0,0.0,15.0,32664
32666,137.2391304347826,6313.0,1302.0,46.0,43.0,32666
32667,26.10843373493976,4334.0,593.0,166.0,115.0,32667
32668,0.0,5115.0,1116.0,0.0,21.0,32668
32669,365.90909090909093,16100.0,1242.0,44.0,50.0,32669
32680,0.0,10622.0,576.0,0.0,23.0,32680
32681,0.0,288.0,303.0,0.0,15.0,32681
32683,22.142857142857142,310.0,271.0,14.0,23.0,32683
32686,50.21904761904762,5273.0,1051.0,105.0,95.0,32686
32692,2.6666666666666665,88.0,84.0,33.0,51.0,32692
32693,70.53086419753086,11426.0,730.0,162.0,98.0,32693
32694,49.8,1992.0,528.0,40.0,50.0,32694
32696,122.06140350877193,13915.0,1021.0,114.0,63.0,32696
32697,0.0,185.0,85.0,0.0,15.0,32697
32701,1292.157894736842,24551.0,1439.0,19.0,23.0,32701
32702,311.25,2490.0,461.0,8.0,8.0,32702
32703,138.12590799031477,57046.0,2796.0,413.0,237.0,32703
32707,208.96774193548387,38868.0,1430.0,186.0,135.0,32707
32708,741.203125,47437.0,1780.0,64.0,104.0,32708
32709,0.0,1545.0,349.0,0.0,15.0,32709
32712,478.25,49738.0,2634.0,104.0,94.0,32712
32713,400.5357142857143,22430.0,77.0,56.0,48.0,32713
32714,0.0,38306.0,1603.0,0.0,31.0,32714
32720,62.27205882352941,33876.0,2373.0,544.0,237.0,32720
32723,,0.0,15.0,0.0,15.0,32723
32724,143.4779661016949,42326.0,1992.0,295.0,110.0,32724
32725,345.7482993197279,50825.0,2152.0,147.0,121.0,32725
32726,82.73076923076923,23661.0,1600.0,286.0,130.0,32726
32730,0.0,6410.0,1071.0,0.0,21.0,32730
32732,113.42222222222222,5104.0,857.0,45.0,53.0,32732
32735,305.29411764705884,5190.0,559.0,17.0,27.0,32735
32736,0.0,11925.0,1770.0,0.0,23.0,32736
32738,5989.625,47917.0,2119.0,8.0,13.0,32738
32744,95.78378378378379,3544.0,290.0,37.0,26.0,32744
32746,246.3641304347826,45331.0,1881.0,184.0,164.0,32746
32750,868.1379310344828,25176.0,867.0,29.0,28.0,32750
32751,68.71987951807229,22815.0,1231.0,332.0,292.0,32751
32754,112.86138613861387,11399.0,1033.0,101.0,73.0,32754
32757,79.59398496240601,31758.0,1613.0,399.0,187.0,32757
32759,0.0,2683.0,574.0,0.0,15.0,32759
32763,370.92537313432837,24852.0,1065.0,67.0,59.0,32763
32764,0.0,2642.0,458.0,0.0,15.0,32764
32765,4862.307692307692,63210.0,2124.0,13.0,14.0,32765
32766,391.07142857142856,16425.0,1052.0,42.0,39.0,32766
32767,0.0,3040.0,687.0,0.0,15.0,32767
32768,,0.0,15.0,0.0,15.0,32768
32771,167.5184135977337,59134.0,2754.0,353.0,108.0,32771
32773,97.12312312312312,32342.0,1701.0,333.0,310.0,32773
32775,,0.0,15.0,0.0,15.0,32775
32776,259.5777777777778,11681.0,1865.0,45.0,59.0,32776
32778,163.2013422818792,24317.0,913.0,149.0,112.0,32778
32779,1712.4117647058824,29111.0,1702.0,17.0,22.0,32779
32780,700.9454545454546,38552.0,1225.0,55.0,48.0,32780
32784,70.3,10545.0,1080.0,150.0,107.0,32784
32789,29.385714285714286,26741.0,1029.0,910.0,217.0,32789
32792,766.4705882352941,52120.0,2678.0,68.0,55.0,32792
32796,284.3424657534247,20757.0,1366.0,73.0,47.0,32796
32798,0.0,2437.0,409.0,0.0,15.0,32798
32801,61.06611570247934,14778.0,1140.0,242.0,98.0,32801
32803,25.719114219114218,22067.0,1303.0,858.0,178.0,32803
32804,14.127922971114169,20542.0,1538.0,1454.0,343.0,32804
32805,33.44172932330827,17791.0,2079.0,532.0,252.0,32805
32806,32.63878787878788,26927.0,1848.0,825.0,426.0,32806
32807,354.79,35479.0,2038.0,100.0,69.0,32807
32808,147.82823529411766,62827.0,3839.0,425.0,201.0,32808
32809,189.65584415584416,29207.0,2747.0,154.0,98.0,32809
32810,279.6666666666667,37755.0,2796.0,135.0,112.0,32810
32811,456.71590909090907,40191.0,2712.0,88.0,84.0,32811
32812,675.8867924528302,35822.0,2675.0,53.0,61.0,32812
32814,0.0,9500.0,1093.0,0.0,21.0,32814
32816,0.0,13835.0,369.0,0.0,23.0,32816
32817,418.27272727272725,36808.0,2492.0,88.0,77.0,32817
32818,368.0352941176471,62566.0,3907.0,170.0,134.0,32818
32819,0.0,27826.0,2115.0,0.0,28.0,32819
32820,0.0,10927.0,1575.0,0.0,23.0,32820
32821,0.0,20034.0,2388.0,0.0,28.0,32821
32822,1220.017857142857,68321.0,4112.0,56.0,61.0,32822
32824,441.28125,56484.0,5159.0,128.0,119.0,32824
32825,5254.666666666667,63056.0,3681.0,12.0,19.0,32825
32826,0.0,28428.0,2917.0,0.0,28.0,32826
32827,0.0,17918.0,2243.0,0.0,23.0,32827
32828,0.0,69778.0,4071.0,0.0,35.0,32828
32829,0.0,19353.0,2433.0,0.0,23.0,32829
32830,0.0,49.0,57.0,0.0,15.0,32830
32831,0.0,2414.0,58.0,0.0,15.0,32831
32832,0.0,31143.0,3378.0,0.0,31.0,32832
32833,0.0,10995.0,953.0,0.0,23.0,32833
32835,201.16935483870967,49890.0,2753.0,248.0,115.0,32835
32836,199.2268907563025,23708.0,1983.0,119.0,159.0,32836
32837,4876.2,48762.0,3035.0,10.0,21.0,32837
32839,95.18146718146718,49304.0,3881.0,518.0,196.0,32839
32899,,0.0,15.0,0.0,15.0,32899
32901,192.82517482517483,27574.0,1679.0,143.0,92.0,32901
32903,608.5,14604.0,1328.0,24.0,24.0,32903
32904,2437.0666666666666,36556.0,1022.0,15.0,9.0,32904
32905,756.6969696969697,24971.0,1886.0,33.0,32.0,32905
32907,0.0,47823.0,2943.0,0.0,31.0,32907
32908,545.0769230769231,14172.0,1842.0,26.0,46.0,32908
32909,2295.3125,36725.0,1887.0,16.0,26.0,32909
32920,255.4102564102564,9961.0,58.0,39.0,40.0,32920
32922,89.92899408284023,15198.0,1382.0,169.0,168.0,32922
32925,64.24,1606.0,237.0,25.0,24.0,32925
32926,339.07575757575756,22379.0,1580.0,66.0,82.0,32926
32927,510.55555555555554,27570.0,2478.0,54.0,55.0,32927
32931,71.30569948186529,13762.0,528.0,193.0,86.0,32931
32934,0.0,18030.0,1556.0,0.0,23.0,32934
32935,199.71980676328502,41342.0,1861.0,207.0,115.0,32935
32937,1255.0454545454545,27611.0,917.0,22.0,27.0,32937
32940,379.2741935483871,47030.0,2232.0,124.0,154.0,32940
32948,201.06666666666666,6032.0,406.0,30.0,46.0,32948
32949,0.0,2609.0,471.0,0.0,15.0,32949
32950,202.8695652173913,4666.0,447.0,23.0,32.0,32950
32951,719.75,11516.0,806.0,16.0,20.0,32951
32952,5166.5,20666.0,1589.0,4.0,6.0,32952
32953,470.2641509433962,24924.0,1739.0,53.0,53.0,32953
32955,157.71825396825398,39745.0,1734.0,252.0,145.0,32955
32958,598.5208333333334,28729.0,551.0,48.0,37.0,32958
32959,,0.0,15.0,0.0,15.0,32959
32960,86.50180505415162,23961.0,1382.0,277.0,120.0,32960
32962,867.8709677419355,26904.0,2010.0,31.0,32.0,32962
32963,2519.5,15117.0,912.0,6.0,9.0,32963
32966,1618.25,19419.0,1711.0,12.0,17.0,32966
32967,353.7464788732394,25116.0,1957.0,71.0,46.0,32967
32968,0.0,15456.0,1518.0,0.0,23.0,32968
32970,0.0,252.0,254.0,0.0,15.0,32970
32976,119.35897435897436,9310.0,937.0,78.0,89.0,32976
33001,0.0,340.0,141.0,0.0,15.0,33001
33004,103.45283018867924,16449.0,1116.0,159.0,127.0,33004
33009,103.76595744680851,43893.0,485.0,423.0,181.0,33009
33010,21.35007610350076,42081.0,2033.0,1971.0,368.0,33010
33012,114.84329563812601,71088.0,2898.0,619.0,191.0,33012
33013,22.294469357249625,29830.0,2111.0,1338.0,206.0,33013
33014,442.8152173913044,40739.0,2278.0,92.0,70.0,33014
33015,472.5310344827586,68517.0,3136.0,145.0,102.0,33015
33016,364.96,45620.0,1907.0,125.0,88.0,33016
33018,0.0,55241.0,2109.0,0.0,35.0,33018
33019,61.940366972477065,13503.0,1069.0,218.0,126.0,33019
33020,22.868635437881874,44914.0,2600.0,1964.0,401.0,33020
33021,252.76381909547737,50300.0,2123.0,199.0,130.0,33021
33022,,0.0,15.0,0.0,15.0,33022
33023,239.96321070234114,71749.0,3113.0,299.0,113.0,33023
33024,386.3421052631579,73405.0,3369.0,190.0,149.0,33024
33025,526.695652173913,72684.0,3496.0,138.0,105.0,33025
33026,2204.8571428571427,30868.0,1644.0,14.0,16.0,33026
33027,2188.7586206896553,63474.0,3220.0,29.0,61.0,33027
33028,0.0,27583.0,2164.0,0.0,28.0,33028
33029,0.0,44876.0,2122.0,0.0,31.0,33029
33030,125.10309278350516,36405.0,2863.0,291.0,145.0,33030
33031,769.2,7692.0,2101.0,10.0,15.0,33031
33032,1737.1818181818182,57327.0,3224.0,33.0,37.0,33032
33033,681.21,68121.0,3956.0,100.0,93.0,33033
33034,300.9367088607595,23774.0,2687.0,79.0,71.0,33034
33035,0.0,16788.0,2147.0,0.0,23.0,33035
33036,0.0,3620.0,411.0,0.0,15.0,33036
33037,780.2941176470588,13265.0,915.0,17.0,19.0,33037
33039,,0.0,15.0,0.0,15.0,33039
33040,52.7231884057971,36379.0,830.0,690.0,180.0,33040
33042,94.45945945945945,6990.0,649.0,74.0,56.0,33042
33043,568.375,4547.0,469.0,8.0,14.0,33043
33050,194.8148148148148,10520.0,151.0,54.0,49.0,33050
33051,0.0,650.0,187.0,0.0,15.0,33051
33054,35.614430665163475,31590.0,1909.0,887.0,275.0,33054
33055,231.5670731707317,37977.0,2051.0,164.0,104.0,33055
33056,102.96685082872928,37274.0,2248.0,362.0,157.0,33056
33060,110.68436578171091,37522.0,2413.0,339.0,131.0,33060
33062,120.4126213592233,24805.0,1374.0,206.0,124.0,33062
33063,689.2875,55143.0,1781.0,80.0,77.0,33063
33064,2727.681818181818,60009.0,2707.0,22.0,22.0,33064
33065,853.5211267605633,60600.0,1915.0,71.0,56.0,33065
33066,1019.75,16316.0,1154.0,16.0,26.0,33066
33067,0.0,24696.0,2053.0,0.0,28.0,33067
33068,379.7985611510791,52792.0,1532.0,139.0,144.0,33068
33069,109.05970149253731,29228.0,1936.0,268.0,158.0,33069
33070,96.89830508474576,5717.0,531.0,59.0,52.0,33070
33071,3306.4166666666665,39677.0,2000.0,12.0,17.0,33071
33073,3062.818181818182,33691.0,1462.0,11.0,19.0,33073
33076,0.0,43660.0,1915.0,0.0,31.0,33076
33101,,0.0,15.0,0.0,15.0,33101
33109,0.0,792.0,300.0,0.0,15.0,33109
33122,0.0,1873.0,551.0,0.0,15.0,33122
33125,22.233792544570502,54873.0,2919.0,2468.0,499.0,33125
33126,57.77530864197531,46798.0,2375.0,810.0,224.0,33126
33127,19.990112994350284,28306.0,2341.0,1416.0,261.0,33127
33128,36.991769547325106,8989.0,994.0,243.0,136.0,33128
33129,22.901960784313726,15184.0,1432.0,663.0,274.0,33129
33130,21.49119373776908,32946.0,2327.0,1533.0,690.0,33130
33131,3756.6666666666665,22540.0,1903.0,6.0,10.0,33131
33132,145.22033898305085,17136.0,1384.0,118.0,117.0,33132
33133,20.034843205574912,34500.0,2906.0,1722.0,405.0,33133
33134,13.991153704386289,37958.0,1690.0,2713.0,319.0,33134
33135,15.331862312444837,34742.0,2066.0,2266.0,342.0,33135
33136,38.21768707482993,16854.0,1512.0,441.0,154.0,33136
33137,50.46506986027944,25283.0,2290.0,501.0,137.0,33137
33138,19.60863605209047,28609.0,1862.0,1459.0,332.0,33138
33139,15.361050328227572,35100.0,1689.0,2285.0,400.0,33139
33140,19.944556451612904,19785.0,1558.0,992.0,252.0,33140
33141,15.449742268041238,35967.0,1470.0,2328.0,537.0,33141
33142,23.752912816392126,59121.0,3167.0,2489.0,477.0,33142
33143,64.5376782077393,31688.0,1571.0,491.0,113.0,33143
33144,11.453919035314383,26596.0,2271.0,2322.0,444.0,33144
33145,11.790322580645162,29240.0,2238.0,2480.0,387.0,33145
33146,61.095238095238095,17962.0,1015.0,294.0,123.0,33146
33147,19.093306288032455,47065.0,2699.0,2465.0,422.0,33147
33149,418.25714285714287,14639.0,101.0,35.0,47.0,33149
33150,14.161620658949243,31807.0,2567.0,2246.0,361.0,33150
33154,18.83182406209573,14557.0,50.0,773.0,214.0,33154
33155,24.718325791855204,43702.0,2625.0,1768.0,433.0,33155
33156,290.9107142857143,32582.0,1328.0,112.0,68.0,33156
33157,576.2666666666667,69152.0,2919.0,120.0,80.0,33157
33158,0.0,6536.0,554.0,0.0,21.0,33158
33160,150.74551971326164,42058.0,1480.0,279.0,137.0,33160
33161,30.15068493150685,52824.0,2628.0,1752.0,285.0,33161
33162,89.49259259259259,48326.0,2265.0,540.0,227.0,33162
33165,125.41445783132531,52047.0,2869.0,415.0,148.0,33165
33166,29.993174061433447,26364.0,1428.0,879.0,194.0,33166
33167,78.97231833910034,22823.0,2526.0,289.0,133.0,33167
33168,26.416666666666668,23458.0,1873.0,888.0,207.0,33168
33169,76.78688524590164,42156.0,2437.0,549.0,211.0,33169
33170,273.1509433962264,14477.0,1680.0,53.0,43.0,33170
33172,207.61855670103094,40278.0,2156.0,194.0,123.0,33172
33173,163.4950495049505,33026.0,1968.0,202.0,112.0,33173
33174,135.71146245059288,34335.0,2406.0,253.0,284.0,33174
33175,2790.722222222222,50233.0,2607.0,18.0,21.0,33175
33176,327.4472049689441,52719.0,3449.0,161.0,118.0,33176
33177,1893.0333333333333,56791.0,3008.0,30.0,30.0,33177
33178,12950.2,64751.0,1612.0,5.0,8.0,33178
33179,339.40845070422534,48196.0,2906.0,142.0,80.0,33179
33180,539.0327868852459,32881.0,1152.0,61.0,53.0,33180
33181,80.18823529411765,20448.0,1592.0,255.0,120.0,33181
33182,0.0,13163.0,1366.0,0.0,23.0,33182
33183,681.14,34057.0,2009.0,50.0,37.0,33183
33184,0.0,20850.0,1945.0,0.0,28.0,33184
33185,0.0,29530.0,2390.0,0.0,28.0,33185
33186,7638.888888888889,68750.0,3087.0,9.0,14.0,33186
33187,2418.25,19346.0,1920.0,8.0,14.0,33187
33189,191.9921875,24575.0,1607.0,128.0,97.0,33189
33190,0.0,16909.0,1637.0,0.0,23.0,33190
33193,517.7582417582418,47116.0,2641.0,91.0,80.0,33193
33194,574.4666666666667,8617.0,1414.0,15.0,26.0,33194
33196,0.0,54187.0,2860.0,0.0,35.0,33196
33301,35.486486486486484,17069.0,1435.0,481.0,142.0,33301
33304,45.818401937046005,18923.0,1834.0,413.0,156.0,33304
33305,56.9054054054054,12633.0,1148.0,222.0,109.0,33305
33306,115.29166666666667,2767.0,471.0,24.0,27.0,33306
33308,234.7603305785124,28406.0,1533.0,121.0,69.0,33308
33309,518.2054794520548,37829.0,2078.0,73.0,59.0,33309
33311,78.17098445595855,75435.0,3483.0,965.0,297.0,33311
33312,148.7715877437326,53409.0,2431.0,359.0,162.0,33312
33313,193.26708074534162,62232.0,2559.0,322.0,153.0,33313
33314,178.87654320987653,28978.0,1923.0,162.0,106.0,33314
33315,24.911654135338345,13253.0,1148.0,532.0,220.0,33315
33316,51.14932126696833,11304.0,1161.0,221.0,127.0,33316
33317,168.15740740740742,36322.0,1942.0,216.0,135.0,33317
33319,444.44444444444446,52000.0,2519.0,117.0,95.0,33319
33321,606.1084337349398,50307.0,1425.0,83.0,88.0,33321
33322,509.225,40738.0,1920.0,80.0,56.0,33322
33323,1875.5,22506.0,1474.0,12.0,24.0,33323
33324,757.4848484848485,49994.0,2009.0,66.0,60.0,33324
33325,2426.6153846153848,31546.0,2090.0,13.0,26.0,33325
33326,1969.625,31514.0,1547.0,16.0,19.0,33326
33327,0.0,23734.0,1692.0,0.0,28.0,33327
33328,1094.2222222222222,29544.0,1655.0,27.0,32.0,33328
33330,0.0,13619.0,1568.0,0.0,23.0,33330
33331,0.0,25418.0,2195.0,0.0,28.0,33331
33332,0.0,11809.0,1162.0,0.0,23.0,33332
33334,96.7196261682243,31047.0,1776.0,321.0,128.0,33334
33351,2192.625,35082.0,2111.0,16.0,26.0,33351
33388,,0.0,15.0,0.0,15.0,33388
33401,92.74193548387096,31625.0,1695.0,341.0,126.0,33401
33403,228.3,13698.0,1009.0,60.0,58.0,33403
33404,142.3577981651376,31034.0,1100.0,218.0,92.0,33404
33405,14.83042212518195,20377.0,1542.0,1374.0,346.0,33405
33406,253.33009708737865,26093.0,1744.0,103.0,61.0,33406
33407,52.6464,32904.0,1793.0,625.0,161.0,33407
33408,303.85483870967744,18839.0,686.0,62.0,62.0,33408
33409,953.4857142857143,33372.0,2129.0,35.0,38.0,33409
33410,3627.7,36277.0,1945.0,10.0,13.0,33410
33411,754.2755102040817,73919.0,2247.0,98.0,68.0,33411
33412,454.57575757575756,15001.0,1280.0,33.0,33.0,33412
33413,953.9473684210526,18125.0,1812.0,19.0,20.0,33413
33414,3096.9473684210525,58842.0,1431.0,19.0,33.0,33414
33415,294.7386363636364,51874.0,2773.0,176.0,87.0,33415
33417,152.59656652360516,35555.0,2170.0,233.0,129.0,33417
33418,0.0,42997.0,1727.0,0.0,31.0,33418
33426,154.42207792207793,23781.0,1767.0,154.0,118.0,33426
33428,3807.8333333333335,45694.0,2306.0,12.0,18.0,33428
33430,135.7814569536424,20503.0,911.0,151.0,70.0,33430
33431,345.96923076923076,22488.0,2148.0,65.0,67.0,33431
33432,135.47770700636943,21270.0,1629.0,157.0,93.0,33432
33433,347.9389312977099,45580.0,2429.0,131.0,111.0,33433
33434,275.5064935064935,21214.0,1268.0,77.0,51.0,33434
33435,116.56211180124224,37533.0,1603.0,322.0,121.0,33435
33436,453.3904761904762,47606.0,2379.0,105.0,101.0,33436
33437,2245.764705882353,38178.0,1917.0,17.0,27.0,33437
33438,0.0,609.0,298.0,0.0,15.0,33438
33440,114.45086705202313,19800.0,1291.0,173.0,132.0,33440
33441,94.7948717948718,29576.0,1905.0,312.0,336.0,33441
33442,458.22857142857146,32076.0,2017.0,70.0,53.0,33442
33444,113.3125,23569.0,1376.0,208.0,84.0,33444
33445,1955.1875,31283.0,1417.0,16.0,18.0,33445
33446,2136.4615384615386,27774.0,1518.0,13.0,20.0,33446
33449,0.0,9301.0,919.0,0.0,21.0,33449
33455,550.9473684210526,20936.0,1393.0,38.0,27.0,33455
33458,2989.4210526315787,56799.0,1615.0,19.0,23.0,33458
33460,28.82427107959023,36578.0,751.0,1269.0,347.0,33460
33461,204.957805907173,48575.0,2191.0,237.0,112.0,33461
33462,91.56818181818181,32232.0,1570.0,352.0,274.0,33462
33463,283.4741379310345,65766.0,2450.0,232.0,135.0,33463
33467,874.6190476190476,55101.0,2362.0,63.0,43.0,33467
33469,731.95,14639.0,966.0,20.0,32.0,33469
33470,2597.0833333333335,31165.0,1699.0,12.0,20.0,33470
33471,55.40163934426229,6759.0,515.0,122.0,72.0,33471
33472,0.0,18881.0,1681.0,0.0,23.0,33472
33473,0.0,11107.0,1313.0,0.0,23.0,33473
33476,84.32530120481928,6999.0,452.0,83.0,91.0,33476
33477,0.0,11524.0,1101.0,0.0,23.0,33477
33478,0.0,14845.0,1374.0,0.0,23.0,33478
33480,23.74835886214442,10853.0,427.0,457.0,184.0,33480
33483,48.42528735632184,12639.0,969.0,261.0,135.0,33483
